occurrence_id,classification,present_stowed,present_deployed,same_part_number,stable_part_definition_match,parent_assembly_path_match,part_occurrence_quantity_match,state_membership_match,stowed_transform_authority_max_error,deployed_transform_authority_max_error,state_transform_max_abs_delta,transform_authority_match,fixed_transform_stable,transform_state_behavior,transform_error,stowed_solid_count,deployed_solid_count,stowed_face_count,deployed_face_count,volume_delta_mm3,stowed_local_brep_sha256,deployed_local_brep_sha256,local_bbox_max_abs_delta_mm,surface_type_counts_match,serialized_local_brep_match,exact_common_status,exact_common_volume_mm3,stowed_minus_common_mm3,deployed_minus_common_mm3,exact_common_volume_tolerance_mm3,exact_common_full_volume_equivalent,exact_geometry_equivalent,geometry_equivalence_basis,exact_common_error,fingerprint_error,flexible_state_geometry_exception,status
PIVOT-BUSH-2-1,FIXED,True,True,True,True,True,True,True,1.9018120411828932e-13,1.9018120411828932e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-BUSH-2-2,FIXED,True,True,True,True,True,True,True,6.080469461267057e-12,6.080469461267057e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-BUSH-3-1,FIXED,True,True,True,True,True,True,True,6.0893512454640586e-12,6.0893512454640586e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-BUSH-3-2,FIXED,True,True,True,True,True,True,True,1.8951507030351422e-13,1.8951507030351422e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-CARRIER-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,2,2,80,80,0.0,29b0bf9deaefc1c0d6e1873d43220060b8f5ec87986ba26cc877e353f1c80fbe,29b0bf9deaefc1c0d6e1873d43220060b8f5ec87986ba26cc877e353f1c80fbe,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-CARRIER-2,FIXED,True,True,True,True,True,True,True,1.9018120411828932e-13,1.9018120411828932e-13,0.0,True,True,FIXED_UNCHANGED,,2,2,80,80,0.0,29b0bf9deaefc1c0d6e1873d43220060b8f5ec87986ba26cc877e353f1c80fbe,29b0bf9deaefc1c0d6e1873d43220060b8f5ec87986ba26cc877e353f1c80fbe,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-CARRIER-3,FIXED,True,True,True,True,True,True,True,1.8951507030351422e-13,1.8951507030351422e-13,0.0,True,True,FIXED_UNCHANGED,,2,2,80,80,0.0,29b0bf9deaefc1c0d6e1873d43220060b8f5ec87986ba26cc877e353f1c80fbe,29b0bf9deaefc1c0d6e1873d43220060b8f5ec87986ba26cc877e353f1c80fbe,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-CLIP-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,c57242de4407db4e1f27e5fde3dd9139d9a78506c205660b0ce02d1109434325,c57242de4407db4e1f27e5fde3dd9139d9a78506c205660b0ce02d1109434325,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-CLIP-2,FIXED,True,True,True,True,True,True,True,2.9380942123680143e-12,2.9380942123680143e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,c57242de4407db4e1f27e5fde3dd9139d9a78506c205660b0ce02d1109434325,c57242de4407db4e1f27e5fde3dd9139d9a78506c205660b0ce02d1109434325,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-CLIP-3,FIXED,True,True,True,True,True,True,True,1.8951507030351422e-13,1.8951507030351422e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,c57242de4407db4e1f27e5fde3dd9139d9a78506c205660b0ce02d1109434325,c57242de4407db4e1f27e5fde3dd9139d9a78506c205660b0ce02d1109434325,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-PIN-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,9,9,0.0,08a7e2c57a3b591811a4df8eba0bb93f885f73d2020ddcbbda30c79cd2f2c27e,08a7e2c57a3b591811a4df8eba0bb93f885f73d2020ddcbbda30c79cd2f2c27e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-PIN-2,FIXED,True,True,True,True,True,True,True,4.988925939031219e-13,4.988925939031219e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,9,9,0.0,08a7e2c57a3b591811a4df8eba0bb93f885f73d2020ddcbbda30c79cd2f2c27e,08a7e2c57a3b591811a4df8eba0bb93f885f73d2020ddcbbda30c79cd2f2c27e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-PIN-3,FIXED,True,True,True,True,True,True,True,5.009326287108706e-13,5.009326287108706e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,9,9,0.0,08a7e2c57a3b591811a4df8eba0bb93f885f73d2020ddcbbda30c79cd2f2c27e,08a7e2c57a3b591811a4df8eba0bb93f885f73d2020ddcbbda30c79cd2f2c27e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-WASHER-1-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-WASHER-1-2,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-WASHER-2-1,FIXED,True,True,True,True,True,True,True,1.9229062786507711e-13,1.9229062786507711e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-WASHER-2-2,FIXED,True,True,True,True,True,True,True,8.185452315956354e-12,8.185452315956354e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-WASHER-3-1,FIXED,True,True,True,True,True,True,True,8.196110456992756e-12,8.196110456992756e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-WASHER-3-2,FIXED,True,True,True,True,True,True,True,1.8951507030351422e-13,1.8951507030351422e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,84208f4cb9b981d2bd219945b85958e4752f7c3a17e2e64b247fe6e1284ffb6f,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PUNCTURE-HEAD-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,13,13,0.0,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PUNCTURE-HEAD-2,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,13,13,0.0,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PUNCTURE-HEAD-3,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,13,13,0.0,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PUNCTURE-HEAD-4,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,13,13,0.0,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,477dbfa69f0641091fd2ee5439cde1e23ae4eac8d5478a6f55a3a2a9910a989c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
RECOVERY-PIN-BODY,MOVING,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,9,9,0.0,f0b7504fdb6329aa32f6b5ad8f9d34673f5ceca7fcddba415f9536f408e91dd2,f0b7504fdb6329aa32f6b5ad8f9d34673f5ceca7fcddba415f9536f408e91dd2,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
RECOVERY-PIN-CLIP-BODY,MOVING,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,8,8,0.0,76dbea27e6f148bb6fe4acf4ab406bbb044085aef3f30fa8d4d7b6725b6aa0b8,76dbea27e6f148bb6fe4acf4ab406bbb044085aef3f30fa8d4d7b6725b6aa0b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
RECOVERY-PIN-CLIP-HARNESS,MOVING,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,1.2434497875801753e-14,76dbea27e6f148bb6fe4acf4ab406bbb044085aef3f30fa8d4d7b6725b6aa0b8,76dbea27e6f148bb6fe4acf4ab406bbb044085aef3f30fa8d4d7b6725b6aa0b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
RECOVERY-PIN-HARNESS,MOVING,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,9,9,0.0,f0b7504fdb6329aa32f6b5ad8f9d34673f5ceca7fcddba415f9536f408e91dd2,f0b7504fdb6329aa32f6b5ad8f9d34673f5ceca7fcddba415f9536f408e91dd2,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
RECOVERY-TETHER-001,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,22,9,387.6893193986067,a80c3bf634438b05542335651fbde0c6bc719cd314828fc50d545fff7a1aea74,185781ad8b8c5c0b6008379ba829e376d5c3c18c9f213f79919c6cf2e678c11d,102.0,False,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
ROUTE-BOWDEN-SHEATH-001,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,78,78,0.0,2eb581ef1a38f7d0bb12e7861f78dfe1824be5d46a77c826fef64fbabace3e13,2eb581ef1a38f7d0bb12e7861f78dfe1824be5d46a77c826fef64fbabace3e13,0.0,True,True,,,,,,False,True,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
ROUTE-BOWDEN-WIRE-001,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,52,52,0.9047786846772965,96cf7228da64b7d3fb9df9cbf185e79d93d5ef74bf8e188bf2e76fd61d0a889f,b2a907219eb21e4c51b2e2653d48ce8a74a490f0af084a88bb1ad829efda4023,3.1999999999999993,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
ROUTE-GAS-MAIN-001,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,40,40,0.0,98d4550d6683082f93de94200230a36ea1dfe6e280b10f183bbb90cd6531d88a,98d4550d6683082f93de94200230a36ea1dfe6e280b10f183bbb90cd6531d88a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
ROUTE-LINER-BOWDEN-SHEATH-001,FIXED,True,True,True,True,True,True,True,3.5326177411928435e-29,3.5326177411928435e-29,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,61e93c317b9917e76f19c14ed92bc9e097f8829d9bd4749f66cdb77b79651f4e,61e93c317b9917e76f19c14ed92bc9e097f8829d9bd4749f66cdb77b79651f4e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
ROUTE-LINER-GAS-MAIN-001,FIXED,True,True,True,True,True,True,True,1.8984813721090177e-13,1.8984813721090177e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,922947217cdc6a89e833278c52f128af2c67c755dfc5ed7d25965efcbd5a54c5,922947217cdc6a89e833278c52f128af2c67c755dfc5ed7d25965efcbd5a54c5,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
ROUTE-LINER-PILOT-LINE-001,FIXED,True,True,True,True,True,True,True,1.8984813721090177e-13,1.8984813721090177e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,069a6e564691004519842a5f1982ca16c44eed65407f726ef77f366e71f4b665,069a6e564691004519842a5f1982ca16c44eed65407f726ef77f366e71f4b665,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
ROUTE-MANIFOLD-FEED-001,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,36,36,0.0,82d00dd82e64facab1334d4134519b89d5ad470f5c8a6c9e9856efa02b6ce4e1,82d00dd82e64facab1334d4134519b89d5ad470f5c8a6c9e9856efa02b6ce4e1,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
ROUTE-PILOT-LINE-001,FIXED,True,True,True,True,True,True,True,1.509903313490213e-13,1.509903313490213e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,85,85,0.0,8e9f04c18cf4d6a9570bd4e2e56f9af2638aa95d77141022c8e1fb081119e2fc,8e9f04c18cf4d6a9570bd4e2e56f9af2638aa95d77141022c8e1fb081119e2fc,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-1,MOVING,True,True,True,True,True,True,True,0.0,0.0,3.5,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,7,7,0.0,08a12dbc3802c21560d1ab1176db8cfece2d65dd1c17d6c1cc72715f65af4b1b,08a12dbc3802c21560d1ab1176db8cfece2d65dd1c17d6c1cc72715f65af4b1b,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-2,MOVING,True,True,True,True,True,True,True,4.583000645652646e-13,1.9018120411828932e-13,3.031088913245,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,7,7,0.0,08a12dbc3802c21560d1ab1176db8cfece2d65dd1c17d6c1cc72715f65af4b1b,08a12dbc3802c21560d1ab1176db8cfece2d65dd1c17d6c1cc72715f65af4b1b,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-3,MOVING,True,True,True,True,True,True,True,5.455191853798169e-12,1.8951507030351422e-13,3.0310889132399996,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,7,7,-1.4210854715202004e-14,08a12dbc3802c21560d1ab1176db8cfece2d65dd1c17d6c1cc72715f65af4b1b,08a12dbc3802c21560d1ab1176db8cfece2d65dd1c17d6c1cc72715f65af4b1b,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-GUIDE-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,49,49,0.0,5e2ed48ae497e72801c1de8638d6a824906dd2ef0885a5ce17d81e15098b2ef3,5e2ed48ae497e72801c1de8638d6a824906dd2ef0885a5ce17d81e15098b2ef3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-GUIDE-2,FIXED,True,True,True,True,True,True,True,1.9018120411828932e-13,1.9018120411828932e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,49,49,0.0,5e2ed48ae497e72801c1de8638d6a824906dd2ef0885a5ce17d81e15098b2ef3,5e2ed48ae497e72801c1de8638d6a824906dd2ef0885a5ce17d81e15098b2ef3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-GUIDE-3,FIXED,True,True,True,True,True,True,True,1.8951507030351422e-13,1.8951507030351422e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,49,49,0.0,5e2ed48ae497e72801c1de8638d6a824906dd2ef0885a5ce17d81e15098b2ef3,5e2ed48ae497e72801c1de8638d6a824906dd2ef0885a5ce17d81e15098b2ef3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-INHIBIT-KEEPER-1,MOVING,True,True,True,True,True,True,True,0.0,0.0,6.3999999999999995,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,10,10,8.881784197001252e-16,1546f5bddba1a9f2a9f66de85d10e16b15b2a88b5c91ffcbf82e3457748978ca,1546f5bddba1a9f2a9f66de85d10e16b15b2a88b5c91ffcbf82e3457748978ca,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-INHIBIT-KEEPER-2,MOVING,True,True,True,True,True,True,True,7.261746759468224e-12,7.666756118851481e-12,5.542562584220001,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,10,10,2.220446049250313e-16,1546f5bddba1a9f2a9f66de85d10e16b15b2a88b5c91ffcbf82e3457748978ca,1546f5bddba1a9f2a9f66de85d10e16b15b2a88b5c91ffcbf82e3457748978ca,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-INHIBIT-KEEPER-3,MOVING,True,True,True,True,True,True,True,5.455191853798169e-12,5.4569682106375694e-12,5.542562584221,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,10,10,0.0,1546f5bddba1a9f2a9f66de85d10e16b15b2a88b5c91ffcbf82e3457748978ca,1546f5bddba1a9f2a9f66de85d10e16b15b2a88b5c91ffcbf82e3457748978ca,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-INHIBIT-PIN-1,MOVING,True,True,True,True,True,True,True,0.0,0.0,6.4,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,9,9,8.881784197001252e-16,b3d7ac873e3e7804b4af868045be1b4eebce7646c32c0581179fef3810a256d3,b3d7ac873e3e7804b4af868045be1b4eebce7646c32c0581179fef3810a256d3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-INHIBIT-PIN-2,MOVING,True,True,True,True,True,True,True,4.583000645652646e-13,7.087663789206999e-12,5.542562584213,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,9,9,1.7763568394002505e-15,b3d7ac873e3e7804b4af868045be1b4eebce7646c32c0581179fef3810a256d3,b3d7ac873e3e7804b4af868045be1b4eebce7646c32c0581179fef3810a256d3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-INHIBIT-PIN-3,MOVING,True,True,True,True,True,True,True,5.453415496958769e-12,5.4569682106375694e-12,5.542562584216999,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,9,9,-8.881784197001252e-16,b3d7ac873e3e7804b4af868045be1b4eebce7646c32c0581179fef3810a256d3,b3d7ac873e3e7804b4af868045be1b4eebce7646c32c0581179fef3810a256d3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
STOW-DOG-SPRING-1,FLEXIBLE,True,True,True,True,True,True,True,1.5653958587979453e-29,1.5653958587979453e-29,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,6.5576041818893316e-09,8def56b2304f54be48eef86a407cdf1bce7b24e22a86c76089704a046552d1e6,9c10363188e60e0d3e90f6b8d07023c1222358a7b3dd6edc96a500705e9f650a,3.4999999999999245,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
STOW-DOG-SPRING-2,FLEXIBLE,True,True,True,True,True,True,True,1.9018120411828932e-13,1.9018120411828932e-13,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,6.55760416107265e-09,8def56b2304f54be48eef86a407cdf1bce7b24e22a86c76089704a046552d1e6,9c10363188e60e0d3e90f6b8d07023c1222358a7b3dd6edc96a500705e9f650a,3.4999999999999245,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
STOW-DOG-SPRING-3,FLEXIBLE,True,True,True,True,True,True,True,1.8951507030351422e-13,1.8951507030351422e-13,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,6.557604168011544e-09,8def56b2304f54be48eef86a407cdf1bce7b24e22a86c76089704a046552d1e6,9c10363188e60e0d3e90f6b8d07023c1222358a7b3dd6edc96a500705e9f650a,3.4999999999999245,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
TETHER-THIMBLE-BODY,MOVING,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,12,12,0.0,e358739cddc0e51e1a71964892da30c0105807a757053bbfb8f9fd690eb5e410,e358739cddc0e51e1a71964892da30c0105807a757053bbfb8f9fd690eb5e410,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
TETHER-THIMBLE-HARNESS,MOVING,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,12,12,0.0,e358739cddc0e51e1a71964892da30c0105807a757053bbfb8f9fd690eb5e410,e358739cddc0e51e1a71964892da30c0105807a757053bbfb8f9fd690eb5e410,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
TRIGGER-MOUNT-SCREW-1,FIXED,True,True,True,True,True,True,True,3.8535855220046427e-28,3.8535855220046427e-28,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,dfef7e90327f25c8e2714b4d794102b605e26ccff322ce3fc0fce7c5ffa3e03c,dfef7e90327f25c8e2714b4d794102b605e26ccff322ce3fc0fce7c5ffa3e03c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
TRIGGER-MOUNT-SCREW-2,FIXED,True,True,True,True,True,True,True,7.421618875014246e-12,7.421618875014246e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,dfef7e90327f25c8e2714b4d794102b605e26ccff322ce3fc0fce7c5ffa3e03c,dfef7e90327f25c8e2714b4d794102b605e26ccff322ce3fc0fce7c5ffa3e03c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
TRIGGER-MOUNT-SCREW-3,FIXED,True,True,True,True,True,True,True,4.121147867408581e-13,4.121147867408581e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,dfef7e90327f25c8e2714b4d794102b605e26ccff322ce3fc0fce7c5ffa3e03c,dfef7e90327f25c8e2714b4d794102b605e26ccff322ce3fc0fce7c5ffa3e03c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WATER-BOBBIN-001,CONSUMED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,0.0,c70de754dbe8aba903324eb9982f9253d783bc066c2351b1d4bb75ce264ea6dc,c70de754dbe8aba903324eb9982f9253d783bc066c2351b1d4bb75ce264ea6dc,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WATER-BOBBIN-SERVICE-CAP-001,FIXED,True,True,True,True,True,True,True,1.0316747456329267e-13,1.0316747456329267e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,32,32,0.0,eb3c1e2cb4915424f035116dcf71cac1205211d68cf92f63542e0c6a0ef5cc2c,eb3c1e2cb4915424f035116dcf71cac1205211d68cf92f63542e0c6a0ef5cc2c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WATER-INLET-001,FIXED,True,True,True,True,True,True,True,2.1693674893577825e-29,2.1693674893577825e-29,0.0,True,True,FIXED_UNCHANGED,,3,3,12,12,0.0,cb59eb0d9aa1d6479ca7e93cc74ebb1dceea7ebfb78a0dbcaf3addd2b592595a,cb59eb0d9aa1d6479ca7e93cc74ebb1dceea7ebfb78a0dbcaf3addd2b592595a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
